serial,month,year,fish_id,species,prey,prey_weight_g,lat,lon
515,9,2015,1999,yellow perch,hexagenia ,NA,41.87867833,-82.95185667
515,9,2016,2553,yellow perch,hexagenia ,0.001,41.87867833,-82.95185667
515,9,2015,1999,yellow perch,nematoda,0.001,41.87867833,-82.95185667
516,9,2014,2067,white perch,amphipoda,0.003,41.67188167,-82.85731833
516,9,2014,2061,yellow perch,amphipoda,0.063,41.67188167,-82.85731833
516,9,2016,2029,yellow perch,chironomidae ,0.001,41.67188167,-82.85731833
516,9,2014,2069,white perch,chironomidae ,0.015,41.67188167,-82.85731833
516,9,2014,2066,white perch,chironomidae ,0.058,41.67188167,-82.85731833
516,9,2015,1871,yellow perch,bythotrephes longimanus,NA,41.67188167,-82.85731833
516,9,2015,1862,white perch,leptodora kindtii,NA,41.67188167,-82.85731833
516,9,2015,1863,white perch,leptodora kindtii,NA,41.67188167,-82.85731833
516,9,2016,2016,yellow perch,bosminidae,NA,41.67188167,-82.85731833
516,9,2016,2015,yellow perch,daphniidae,NA,41.67188167,-82.85731833
516,9,2015,1862,white perch,bythotrephes longimanus,NA,41.67188167,-82.85731833
516,9,2016,2019,yellow perch,daphniidae,NA,41.67188167,-82.85731833
516,9,2016,2029,yellow perch,bosminidae,0.001,41.67188167,-82.85731833
516,9,2016,2029,yellow perch,daphniidae,0.001,41.67188167,-82.85731833
516,9,2015,1865,white perch,bythotrephes longimanus,0.001,41.67188167,-82.85731833
516,9,2015,1863,white perch,daphniidae,0.001,41.67188167,-82.85731833
516,9,2015,1871,yellow perch,daphniidae,0.001,41.67188167,-82.85731833
516,9,2015,1866,white perch,daphniidae,0.001,41.67188167,-82.85731833
516,9,2015,1869,yellow perch,daphniidae,0.001,41.67188167,-82.85731833
516,9,2016,2031,white perch,daphniidae,0.001,41.67188167,-82.85731833
516,9,2015,1863,white perch,bythotrephes longimanus,0.002,41.67188167,-82.85731833
516,9,2016,2031,white perch,bosminidae,0.002,41.67188167,-82.85731833
516,9,2015,1866,white perch,bythotrephes longimanus,0.007,41.67188167,-82.85731833
516,9,2015,1869,yellow perch,bythotrephes longimanus,0.01,41.67188167,-82.85731833
516,9,2015,1870,yellow perch,bythotrephes longimanus,0.01,41.67188167,-82.85731833
516,9,2016,2029,yellow perch,bythotrephes longimanus,0.019,41.67188167,-82.85731833
516,9,2016,2016,yellow perch,bythotrephes longimanus,0.031,41.67188167,-82.85731833
516,9,2015,1864,white perch,bythotrephes longimanus,0.042,41.67188167,-82.85731833
516,9,2016,2031,white perch,bythotrephes longimanus,0.047,41.67188167,-82.85731833
516,9,2016,2019,yellow perch,bythotrephes longimanus,0.06,41.67188167,-82.85731833
516,9,2016,2031,white perch,calanoida,NA,41.67188167,-82.85731833
516,9,2015,1865,white perch,calanoida,0.001,41.67188167,-82.85731833
516,9,2013,6584,yellow perch,fish,0.003,41.67188167,-82.85731833
516,9,2015,1867,yellow perch,fish,0.006,41.67188167,-82.85731833
516,9,2013,6590,white perch,fish,0.01,41.67188167,-82.85731833
516,9,2013,6585,yellow perch,fish,0.02,41.67188167,-82.85731833
516,9,2013,6592,white perch,fish,0.02,41.67188167,-82.85731833
516,9,2013,6589,white perch,fish,0.029,41.67188167,-82.85731833
516,9,2013,6586,yellow perch,fish,0.07,41.67188167,-82.85731833
516,9,2013,6588,white perch,fish,0.147,41.67188167,-82.85731833
516,9,2015,1863,white perch,fish,0.149,41.67188167,-82.85731833
516,9,2013,6592,white perch,fish,0.158,41.67188167,-82.85731833
516,9,2013,6590,white perch,emerald shiner,0.178,41.67188167,-82.85731833
516,9,2014,2068,white perch,emerald shiner,0.294,41.67188167,-82.85731833
516,9,2014,2067,white perch,emerald shiner,0.304,41.67188167,-82.85731833
516,9,2013,6591,white perch,gizzard shad,0.313,41.67188167,-82.85731833
516,9,2014,2065,white perch,emerald shiner,0.397,41.67188167,-82.85731833
516,9,2013,6586,yellow perch,trout perch,0.437,41.67188167,-82.85731833
516,9,2016,2010,yellow perch,round goby,0.872,41.67188167,-82.85731833
516,9,2016,2019,yellow perch,gastropoda,0.016,41.67188167,-82.85731833
516,9,2015,1863,white perch,hemimysis anomala,NA,41.67188167,-82.85731833
516,9,2015,1863,white perch,trichoptera,0.001,41.67188167,-82.85731833
516,9,2013,6583,yellow perch,trichoptera,0.002,41.67188167,-82.85731833
517,9,2015,2531,yellow perch,amphipoda,0.003,41.75184167,-82.85727167
517,9,2015,2531,yellow perch,daphniidae,NA,41.75184167,-82.85727167
517,9,2015,2524,white perch,bythotrephes longimanus,NA,41.75184167,-82.85727167
517,9,2015,2530,yellow perch,daphniidae,NA,41.75184167,-82.85727167
517,9,2015,2530,yellow perch,bosminidae,0.001,41.75184167,-82.85727167
517,9,2015,2531,yellow perch,bosminidae,0.001,41.75184167,-82.85727167
517,9,2015,2525,white perch,leptodora kindtii,0.001,41.75184167,-82.85727167
517,9,2015,2524,white perch,leptodora kindtii,0.001,41.75184167,-82.85727167
517,9,2015,2531,yellow perch,bythotrephes longimanus,0.019,41.75184167,-82.85727167
517,9,2015,2530,yellow perch,bythotrephes longimanus,0.023,41.75184167,-82.85727167
517,9,2015,2524,white perch,daphniidae,0.056,41.75184167,-82.85727167
517,9,2014,2725,white perch,dreissenidae,0.188,41.75184167,-82.85727167
517,9,2014,2724,yellow perch,dreissenidae,0.204,41.75184167,-82.85727167
517,9,2015,2530,yellow perch,fish,0.001,41.75184167,-82.85727167
517,9,2015,2532,yellow perch,round goby,0.001,41.75184167,-82.85727167
517,9,2015,2525,white perch,fish,0.011,41.75184167,-82.85727167
517,9,2013,6452,white perch,fish,0.052,41.75184167,-82.85727167
517,9,2013,6450,white perch,fish,0.092,41.75184167,-82.85727167
517,9,2014,2725,white perch,fish,0.282,41.75184167,-82.85727167
517,9,2015,2528,yellow perch,yellow perch,0.845,41.75184167,-82.85727167
517,9,2014,2725,white perch,round goby,2.687,41.75184167,-82.85727167
517,9,2015,2525,white perch,hexagenia ,0.001,41.75184167,-82.85727167
518,9,2013,2881,yellow perch,dreissenidae,0.003,41.86480667,-82.856875
518,9,2013,2883,yellow perch,dreissenidae,0.003,41.86480667,-82.856875
518,9,2014,3496,white perch,fish,0.08,41.86480667,-82.856875
518,9,2013,2875,white perch,white perch,0.196,41.86480667,-82.856875
518,9,2013,2875,white perch,white perch,0.261,41.86480667,-82.856875
518,9,2013,2882,yellow perch,fish,0.269,41.86480667,-82.856875
518,9,2013,2880,yellow perch,fish,0.328,41.86480667,-82.856875
518,9,2014,3493,yellow perch,fish,0.499,41.86480667,-82.856875
518,9,2013,2875,white perch,emerald shiner,0.598,41.86480667,-82.856875
518,9,2013,2884,yellow perch,gizzard shad,0.67,41.86480667,-82.856875
518,9,2014,3495,yellow perch,gastropoda,0.022,41.86480667,-82.856875
518,9,2013,2877,white perch,ostracoda,0.012,41.86480667,-82.856875
518,9,2013,2877,white perch,sphaeriidae,0.014,41.86480667,-82.856875
518,9,2013,2877,white perch,trichoptera,0.008,41.86480667,-82.856875
519,9,2016,2656,yellow perch,hirudinea,0.001,41.96103167,-82.85294
519,9,2013,6461,white perch,bythotrephes longimanus,NA,41.96103167,-82.85294
519,9,2015,2640,white perch,leptodora kindtii,NA,41.96103167,-82.85294
519,9,2015,2656,yellow perch,leptodora kindtii,0.001,41.96103167,-82.85294
519,9,2015,2653,yellow perch,leptodora kindtii,0.001,41.96103167,-82.85294
519,9,2015,2640,white perch,bosminidae,0.001,41.96103167,-82.85294
519,9,2015,2640,white perch,daphniidae,0.001,41.96103167,-82.85294
519,9,2015,2652,yellow perch,daphniidae,0.001,41.96103167,-82.85294
519,9,2015,2654,yellow perch,leptodora kindtii,0.001,41.96103167,-82.85294
519,9,2013,6463,white perch,bythotrephes longimanus,0.001,41.96103167,-82.85294
519,9,2016,2674,white perch,leptodora kindtii,0.021,41.96103167,-82.85294
519,9,2016,2672,white perch,leptodora kindtii,0.055,41.96103167,-82.85294
519,9,2015,2655,yellow perch,cyclopoida,0.001,41.96103167,-82.85294
519,9,2015,2652,yellow perch,dreissenidae,0.152,41.96103167,-82.85294
519,9,2016,2657,yellow perch,round goby,0.026,41.96103167,-82.85294
519,9,2015,2640,white perch,fish,0.038,41.96103167,-82.85294
519,9,2015,2652,yellow perch,fish,0.093,41.96103167,-82.85294
519,9,2015,2655,yellow perch,fish,0.193,41.96103167,-82.85294
519,9,2015,2655,yellow perch,hexagenia ,0.001,41.96103167,-82.85294
519,9,2016,2672,white perch,hexagenia ,0.006,41.96103167,-82.85294
519,9,2014,3445,white perch,hexagenia ,0.016,41.96103167,-82.85294
519,9,2014,3439,yellow perch,hexagenia ,0.029,41.96103167,-82.85294
519,9,2016,2674,white perch,hexagenia ,0.048,41.96103167,-82.85294
519,9,2016,2654,yellow perch,hexagenia ,0.055,41.96103167,-82.85294
519,9,2016,2657,yellow perch,hexagenia ,0.075,41.96103167,-82.85294
519,9,2014,3440,yellow perch,hexagenia ,0.088,41.96103167,-82.85294
519,9,2016,2653,yellow perch,hexagenia ,0.098,41.96103167,-82.85294
519,9,2014,3436,yellow perch,hexagenia ,0.115,41.96103167,-82.85294
519,9,2016,2656,yellow perch,hexagenia ,0.345,41.96103167,-82.85294
519,9,2015,2655,yellow perch,ostracoda,NA,41.96103167,-82.85294
519,9,2016,2653,yellow perch,trichoptera,0.008,41.96103167,-82.85294
520,9,2013,2927,yellow perch,amphipoda,0.001,41.566335,-82.75775
520,9,2013,2924,white perch,amphipoda,0.001,41.566335,-82.75775
520,9,2013,2927,yellow perch,chironomidae ,0.001,41.566335,-82.75775
520,9,2013,2924,white perch,chironomidae ,0.106,41.566335,-82.75775
520,9,2015,1430,white perch,daphniidae,0.001,41.566335,-82.75775
520,9,2016,1418,yellow perch,daphniidae,0.02,41.566335,-82.75775
520,9,2014,1530,white perch,bythotrephes longimanus,0.047,41.566335,-82.75775
520,9,2016,1397,white perch,bythotrephes longimanus,0.059,41.566335,-82.75775
520,9,2016,1418,yellow perch,bythotrephes longimanus,0.07,41.566335,-82.75775
520,9,2016,1397,white perch,daphniidae,0.074,41.566335,-82.75775
520,9,2015,1430,white perch,bythotrephes longimanus,0.093,41.566335,-82.75775
520,9,2013,2923,white perch,dreissenidae,0.035,41.566335,-82.75775
520,9,2013,2923,white perch,fish,0.018,41.566335,-82.75775
520,9,2013,2922,white perch,fish,0.025,41.566335,-82.75775
520,9,2014,1532,white perch,fish,0.053,41.566335,-82.75775
520,9,2014,1534,white perch,fish,0.054,41.566335,-82.75775
520,9,2013,2920,white perch,emerald shiner,0.071,41.566335,-82.75775
520,9,2013,2924,white perch,fish,0.082,41.566335,-82.75775
520,9,2013,2920,white perch,fish,0.093,41.566335,-82.75775
520,9,2013,2920,white perch,fish,0.11,41.566335,-82.75775
520,9,2013,2920,white perch,fish,0.11,41.566335,-82.75775
520,9,2013,2925,yellow perch,emerald shiner,0.152,41.566335,-82.75775
520,9,2013,2925,yellow perch,emerald shiner,0.171,41.566335,-82.75775
520,9,2013,2925,yellow perch,emerald shiner,0.429,41.566335,-82.75775
520,9,2014,1534,white perch,hexagenia ,0.054,41.566335,-82.75775
520,9,2013,2927,yellow perch,trichoptera,0.008,41.566335,-82.75775
521,9,2013,6468,white perch,amphipoda,0.001,41.67616333,-82.75516167
521,9,2013,6472,white perch,amphipoda,0.004,41.67616333,-82.75516167
521,9,2014,2781,white perch,daphniidae,NA,41.67616333,-82.75516167
521,9,2014,2783,white perch,bythotrephes longimanus,0.001,41.67616333,-82.75516167
521,9,2015,3251,white perch,daphniidae,0.001,41.67616333,-82.75516167
521,9,2015,3247,white perch,daphniidae,0.001,41.67616333,-82.75516167
521,9,2015,3253,yellow perch,daphniidae,0.001,41.67616333,-82.75516167
521,9,2015,3248,white perch,daphniidae,0.001,41.67616333,-82.75516167
521,9,2015,3248,white perch,diaphanosoma,0.001,41.67616333,-82.75516167
521,9,2014,2781,white perch,bythotrephes longimanus,0.001,41.67616333,-82.75516167
521,9,2014,2784,white perch,daphniidae,0.001,41.67616333,-82.75516167
521,9,2014,2784,white perch,bythotrephes longimanus,0.02,41.67616333,-82.75516167
521,9,2015,3253,yellow perch,bythotrephes longimanus,0.037,41.67616333,-82.75516167
521,9,2015,3249,white perch,bythotrephes longimanus,0.108,41.67616333,-82.75516167
521,9,2015,3248,white perch,bythotrephes longimanus,0.144,41.67616333,-82.75516167
521,9,2015,3252,yellow perch,bythotrephes longimanus,0.208,41.67616333,-82.75516167
521,9,2015,3247,white perch,bythotrephes longimanus,0.208,41.67616333,-82.75516167
521,9,2015,3251,white perch,bythotrephes longimanus,0.251,41.67616333,-82.75516167
521,9,2015,3247,white perch,cyclopoida,0.001,41.67616333,-82.75516167
521,9,2013,6468,white perch,fish,0.007,41.67616333,-82.75516167
521,9,2013,6471,white perch,fish,0.086,41.67616333,-82.75516167
521,9,2013,6469,white perch,emerald shiner,0.09,41.67616333,-82.75516167
521,9,2014,2785,white perch,fish,0.124,41.67616333,-82.75516167
521,9,2013,6472,white perch,fish,0.126,41.67616333,-82.75516167
521,9,2014,2782,white perch,fish,0.379,41.67616333,-82.75516167
521,9,2015,3252,yellow perch,fish,0.495,41.67616333,-82.75516167
521,9,2014,2784,white perch,hexagenia ,0.023,41.67616333,-82.75516167
521,9,2014,2783,white perch,hexagenia ,0.076,41.67616333,-82.75516167
522,9,2016,2803,white perch,amphipoda,NA,41.78191667,-82.74905
522,9,2015,3161,white perch,bosminidae,NA,41.78191667,-82.74905
522,9,2015,3163,white perch,bosminidae,NA,41.78191667,-82.74905
522,9,2016,2794,yellow perch,daphniidae,NA,41.78191667,-82.74905
522,9,2015,3162,white perch,daphniidae,NA,41.78191667,-82.74905
522,9,2016,2793,yellow perch,bosminidae,NA,41.78191667,-82.74905
522,9,2015,3163,white perch,daphniidae,NA,41.78191667,-82.74905
522,9,2015,3160,white perch,bosminidae,NA,41.78191667,-82.74905
522,9,2016,2791,yellow perch,daphniidae,NA,41.78191667,-82.74905
522,9,2015,3160,white perch,daphniidae,NA,41.78191667,-82.74905
522,9,2015,3161,white perch,daphniidae,NA,41.78191667,-82.74905
522,9,2016,2801,white perch,bosminidae,NA,41.78191667,-82.74905
522,9,2016,2793,yellow perch,daphniidae,NA,41.78191667,-82.74905
522,9,2016,2801,white perch,daphniidae,NA,41.78191667,-82.74905
522,9,2016,2791,yellow perch,bosminidae,NA,41.78191667,-82.74905
522,9,2016,2803,white perch,daphniidae,0.001,41.78191667,-82.74905
522,9,2015,3164,white perch,daphniidae,0.001,41.78191667,-82.74905
522,9,2016,2795,yellow perch,bosminidae,0.001,41.78191667,-82.74905
522,9,2016,2792,yellow perch,bosminidae,0.001,41.78191667,-82.74905
522,9,2016,2795,yellow perch,daphniidae,0.001,41.78191667,-82.74905
522,9,2015,3164,white perch,bosminidae,0.001,41.78191667,-82.74905
522,9,2015,3162,white perch,bosminidae,0.001,41.78191667,-82.74905
522,9,2015,3161,white perch,daphniidae,0.001,41.78191667,-82.74905
522,9,2015,3160,white perch,daphniidae,0.001,41.78191667,-82.74905
522,9,2015,3163,white perch,daphniidae,0.001,41.78191667,-82.74905
522,9,2015,3161,white perch,leptodora kindtii,0.001,41.78191667,-82.74905
522,9,2015,3164,white perch,leptodora kindtii,0.001,41.78191667,-82.74905
522,9,2016,2792,yellow perch,daphniidae,0.001,41.78191667,-82.74905
522,9,2015,3164,white perch,bythotrephes longimanus,0.003,41.78191667,-82.74905
522,9,2015,3162,white perch,bythotrephes longimanus,0.005,41.78191667,-82.74905
522,9,2015,3161,white perch,bythotrephes longimanus,0.005,41.78191667,-82.74905
522,9,2016,2801,white perch,bythotrephes longimanus,0.019,41.78191667,-82.74905
522,9,2016,2793,yellow perch,bythotrephes longimanus,0.036,41.78191667,-82.74905
522,9,2016,2803,white perch,bythotrephes longimanus,0.036,41.78191667,-82.74905
522,9,2015,3158,yellow perch,bythotrephes longimanus,0.039,41.78191667,-82.74905
522,9,2016,2791,yellow perch,bythotrephes longimanus,0.05,41.78191667,-82.74905
522,9,2016,2795,yellow perch,bythotrephes longimanus,0.052,41.78191667,-82.74905
522,9,2016,2794,yellow perch,bythotrephes longimanus,0.052,41.78191667,-82.74905
522,9,2016,2792,yellow perch,bythotrephes longimanus,0.077,41.78191667,-82.74905
522,9,2015,3163,white perch,bythotrephes longimanus,0.092,41.78191667,-82.74905
522,9,2015,3160,white perch,bythotrephes longimanus,0.128,41.78191667,-82.74905
522,9,2015,3160,white perch,calanoida,0.001,41.78191667,-82.74905
522,9,2015,3160,white perch,cyclopoida,0.001,41.78191667,-82.74905
522,9,2016,2803,white perch,fish,0.006,41.78191667,-82.74905
522,9,2013,6473,white perch,fish,0.054,41.78191667,-82.74905
522,9,2014,2868,white perch,fish,0.096,41.78191667,-82.74905
522,9,2015,3162,white perch,fish,0.11,41.78191667,-82.74905
522,9,2014,2869,white perch,rainbow smelt,0.164,41.78191667,-82.74905
522,9,2014,2865,white perch,fish,0.605,41.78191667,-82.74905
522,9,2014,2868,white perch,fish,0.7,41.78191667,-82.74905
522,9,2014,2867,white perch,emerald shiner,0.789,41.78191667,-82.74905
522,9,2014,2866,white perch,emerald shiner,1.023,41.78191667,-82.74905
522,9,2014,2861,yellow perch,hexagenia ,0.005,41.78191667,-82.74905
522,9,2014,2862,yellow perch,hexagenia ,0.008,41.78191667,-82.74905
522,9,2014,2863,yellow perch,hexagenia ,0.024,41.78191667,-82.74905
522,9,2014,2860,yellow perch,hexagenia ,0.033,41.78191667,-82.74905
522,9,2014,2868,white perch,hexagenia ,0.058,41.78191667,-82.74905
522,9,2016,2795,yellow perch,nematoda,0.003,41.78191667,-82.74905
523,9,2016,2851,yellow perch,bosminidae,NA,41.77947,-83.24824
523,9,2016,2852,yellow perch,daphniidae,NA,41.86355167,-82.75673167
523,9,2016,2853,yellow perch,daphniidae,NA,41.86355167,-82.75673167
523,9,2016,2849,yellow perch,daphniidae,0.001,41.86355167,-82.75673167
523,9,2016,2850,yellow perch,daphniidae,0.001,41.86355167,-82.75673167
523,9,2016,2851,yellow perch,daphniidae,0.006,41.86355167,-82.75673167
523,9,2016,2852,yellow perch,bythotrephes longimanus,0.016,41.86355167,-82.75673167
523,9,2016,2851,yellow perch,bythotrephes longimanus,0.019,41.86355167,-82.75673167
523,9,2016,2853,yellow perch,bythotrephes longimanus,0.027,41.86355167,-82.75673167
523,9,2016,2850,yellow perch,bythotrephes longimanus,0.042,41.86355167,-82.75673167
523,9,2016,2849,yellow perch,bythotrephes longimanus,0.047,41.86355167,-82.75673167
523,9,2013,6476,yellow perch,dreissenidae,0.003,41.86355167,-82.75673167
523,9,2014,2937,yellow perch,fish,0.052,41.86355167,-82.75673167
523,9,2014,2942,white perch,emerald shiner,0.074,41.86355167,-82.75673167
523,9,2015,3097,yellow perch,fish,0.111,41.86355167,-82.75673167
523,9,2014,2939,white perch,emerald shiner,0.227,41.86355167,-82.75673167
523,9,2014,2940,white perch,emerald shiner,0.933,41.86355167,-82.75673167
523,9,2015,3097,yellow perch,gastropoda,0.005,41.86355167,-82.75673167
523,9,2015,3099,yellow perch,gastropoda,0.012,41.86355167,-82.75673167
523,9,2014,2936,yellow perch,gastropoda,0.018,41.86355167,-82.75673167
523,9,2016,2852,yellow perch,hexagenia ,0.016,41.86355167,-82.75673167
523,9,2014,2938,yellow perch,hexagenia ,0.024,41.86355167,-82.75673167
524,9,2015,2722,yellow perch,bythotrephes longimanus,NA,41.78385833,-83.35751167
524,9,2015,2704,white perch,daphniidae,NA,41.96469,-82.74469333
524,9,2015,2720,yellow perch,bythotrephes longimanus,NA,41.96469,-82.74469333
524,9,2015,2718,yellow perch,daphniidae,NA,41.96469,-82.74469333
524,9,2015,2718,yellow perch,leptodora kindtii,NA,41.96469,-82.74469333
524,9,2015,2704,white perch,bythotrephes longimanus,NA,41.96469,-82.74469333
524,9,2015,2720,yellow perch,leptodora kindtii,NA,41.96469,-82.74469333
524,9,2015,2720,yellow perch,bosminidae,0.001,41.96469,-82.74469333
524,9,2015,2721,yellow perch,daphniidae,0.001,41.96469,-82.74469333
524,9,2015,2719,yellow perch,leptodora kindtii,0.001,41.96469,-82.74469333
524,9,2015,2719,yellow perch,daphniidae,0.001,41.96469,-82.74469333
524,9,2015,2722,yellow perch,daphniidae,0.001,41.96469,-82.74469333
524,9,2015,2718,yellow perch,bythotrephes longimanus,0.002,41.96469,-82.74469333
524,9,2015,2720,yellow perch,daphniidae,0.003,41.96469,-82.74469333
524,9,2015,2719,yellow perch,bythotrephes longimanus,0.009,41.96469,-82.74469333
524,9,2015,2722,yellow perch,calanoida,0.001,41.96469,-82.74469333
